case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate
C-31823,Active,Weybridge,30-44,English,No fixed abode,2,2022-12-04,,780.21,2022,12,36,4,2,1,6,4434.72,739.12,603.92,794.69,68.32211091586679,6,1,0,0,0,0,0.0,14.480000000000018,0.9473346919419131,1.0185591058817498,2,0.3333333333333333
C-31824,Active,Weybridge,30-44,Other,Owner-occupier,2,2022-03-18,,713.59,2022,3,45,2,19,3,6,4240.360000000001,706.7266666666668,678.84,735.79,22.851074081247603,6,1,0,0,0,0,0.0,33.069999999999936,0.9903819653676015,1.0311103014335963,1,0.16666666666666666
C-31825,Active,Ash Hill,75+,English,Resident with family,5,2023-08-19,,896.44,2023,8,28,0,23,1,6,5296.9800000000005,882.83,854.74,939.5,31.56915709992899,6,1,0,0,0,0,0.0,43.059999999999945,0.9848177234393823,1.0480344473695953,1,0.16666666666666666
C-31826,Active,Northgate,30-44,English,Social tenancy,1,2021-04-14,,531.73,2021,4,56,0,4,1,6,3046.7200000000003,507.7866666666667,428.61,554.44,42.919651287803674,6,1,0,0,0,0,0.0,26.00999999999999,0.9549708812116425,1.0427096458729055,2,0.3333333333333333
C-31827,Active,Northgate,18-29,English,No fixed abode,3,2024-10-23,,1118.61,2024,10,14,4,15,1,6,6600.57,1100.095,1070.24,1125.11,22.067732778878803,6,1,0,0,0,0,0.0,9.8900000000001,0.9834482080439116,1.0058107830253618,2,0.3333333333333333
C-31828,Active,Weybridge,30-44,English,No fixed abode,5,2025-02-14,,1301.83,2025,2,10,3,15,0,6,7481.51,1246.9183333333333,947.44,1341.9,150.1022276206008,6,1,0,0,0,0,0.0,87.57000000000016,0.957819633387872,1.0307797485078698,0,0.0
C-31829,Active,Calder Central,18-29,English,Resident with family,2,2025-06-23,,684.52,2025,6,6,1,18,1,6,4122.27,687.0450000000001,649.65,720.51,25.20580310166689,6,1,0,0,0,0,0.0,66.5,1.0036887161806813,1.0525769882545433,2,0.3333333333333333
C-31830,Suspended,Weybridge,60-74,Spanish,Social tenancy,3,2022-09-14,,936.93,2022,9,39,4,10,2,6,5452.41,908.735,719.31,991.95,98.57968548336925,6,1,0,0,0,0,0.0,97.94000000000017,0.969907036811715,1.0587237040120394,1,0.16666666666666666
C-31831,Active,Calder Central,45-59,English,Private tenancy,3,2023-03-07,,612.68,2023,3,33,3,21,2,6,3708.5,618.0833333333334,581.44,640.05,22.184071462801107,6,1,0,0,0,0,0.0,70.70000000000016,1.0088191769493593,1.0446725860155384,3,0.5
C-31832,Active,Calder Central,18-29,Other,Social tenancy,4,2021-10-19,,715.45,2021,10,50,3,8,3,6,4343.3099999999995,723.8849999999999,688.42,750.32,23.408846831913824,6,1,0,0,0,0,0.0,80.42999999999984,1.0117897826542734,1.04873855615347,1,0.16666666666666666
C-31833,Active,Calder Central,30-44,English,Private tenancy,1,2025-03-13,,747.12,2025,3,9,2,9,2,6,4475.35,745.8916666666668,718.69,784.83,28.338144199412003,6,1,0,0,0,0,0.0,68.44000000000005,0.998355908912446,1.0504738194667524,2,0.3333333333333333
C-31834,Active,Calder Central,60-74,English,Private tenancy,3,2022-04-27,,1054.55,2022,4,44,5,19,1,6,6187.85,1031.3083333333334,993.59,1101.34,46.0171004808719,6,1,0,0,0,0,0.0,66.72000000000003,0.977960583503232,1.0443696363377744,1,0.16666666666666666
C-31835,Active,Calder Central,45-59,Spanish,Social tenancy,4,2023-05-05,,1371.22,2023,5,31,5,7,2,6,8208.52,1368.0866666666668,1306.41,1438.73,50.70293982272301,6,1,0,0,0,0,0.0,111.33999999999992,0.9977149302567544,1.0492335292659092,2,0.3333333333333333
C-31836,Active,Northgate,45-59,English,No fixed abode,1,2022-02-01,,683.42,2022,2,46,2,14,2,6,4131.02,688.5033333333334,647.88,713.55,25.4142217403301,6,1,0,0,0,0,0.0,81.10000000000025,1.0074380810238701,1.0440870913932867,2,0.3333333333333333
C-31837,Active,Calder Central,18-29,English,Private tenancy,1,2025-06-08,,424.6,2025,6,6,4,16,0,7,2987.21,426.7442857142857,402.37,442.51,13.105908155157667,6,2,1,1,0,0,0.0,41.159999999999854,1.0050501312159343,1.0421808761187,0,0.0
C-31838,Active,Northgate,30-44,English,No fixed abode,1,2021-04-19,,512.09,2021,4,56,1,4,1,6,3087.33,514.555,490.62,540.12,18.628863357703814,6,1,0,0,0,0,0.0,53.51999999999987,1.0048136069831475,1.0547364721045127,1,0.16666666666666666
C-31839,Active,Weybridge,30-44,Spanish,No fixed abode,1,2022-01-09,,435.25,2022,1,47,4,10,1,6,2617.91,436.3183333333333,415.23,455.83,17.641710140081827,6,1,0,0,0,0,0.0,49.389999999999986,1.0024545280490138,1.047283170591614,1,0.16666666666666666
C-31840,Active,Calder Central,18-29,English,Social tenancy,1,2024-01-07,,444.41,2024,1,23,3,7,0,6,2689.2799999999997,448.2133333333333,427.28,469.2,16.492749518096343,6,1,0,0,0,0,0.0,54.58999999999986,1.0085581632576524,1.0557818230912894,0,0.0
C-31841,Active,Calder Central,60-74,English,Private tenancy,3,2025-06-24,,655.57,2025,6,6,2,9,0,6,3814.4900000000002,635.7483333333333,544.19,690.52,52.00043054308938,6,1,0,0,0,0,0.0,57.69999999999993,0.9697642255340136,1.0533123846423722,0,0.0
C-31842,Active,Ash Hill,60-74,English,Private tenancy,2,2022-07-29,,798.82,2022,7,41,0,4,1,6,4881.57,813.5949999999999,753.38,833.7,30.060477541117034,6,1,0,0,0,0,0.0,134.0899999999998,1.0184960316466787,1.0436644049973711,0,0.0
C-31843,Active,Calder Central,18-29,English,Resident with family,4,2024-03-19,,1327.8,2024,3,21,2,2,0,6,8012.24,1335.3733333333332,1204.41,1377.57,66.94598798036117,6,1,0,0,0,0,0.0,172.50000000000023,1.0057036702314606,1.0374830546769092,0,0.0
C-31844,Active,Calder Central,60-74,English,Resident with family,4,2021-11-04,,1121.52,2021,11,49,0,1,0,6,6719.06,1119.8433333333335,1064.93,1178.43,43.78749669331038,6,1,0,0,0,0,0.0,104.17000000000007,0.9985050051121099,1.05074363364006,0,0.0
C-31845,Active,Northgate,45-59,English,Owner-occupier,1,2021-08-20,,716.62,2021,8,52,0,20,0,6,4089.11,681.5183333333333,496.74,745.71,91.78041652044661,6,1,0,0,0,0,0.0,33.98000000000002,0.9510177406900914,1.0405933409617372,0,0.0
C-31846,Active,Weybridge,30-44,English,Owner-occupier,2,2024-03-30,,947.09,2024,3,21,1,3,2,6,5427.48,904.5799999999999,741.17,998.91,94.00061914689712,6,1,0,0,0,0,0.0,100.88999999999987,0.9551151421723384,1.0547149690103368,1,0.16666666666666666
C-31847,Active,Northgate,60-74,English,Owner-occupier,5,2024-07-08,,1259.09,2024,7,17,0,9,0,6,7288.85,1214.8083333333334,1004.94,1326.54,111.64507967961084,6,1,0,0,0,0,0.0,86.95000000000005,0.9648304198534922,1.0535704357909284,0,0.0
C-31848,Active,Weybridge,18-29,English,Resident with family,2,2021-09-08,,1016.26,2021,9,51,3,0,1,6,5646.51,941.085,809.93,1059.7,103.61620582708096,6,1,0,0,0,0,0.0,43.440000000000055,0.9260277881644461,1.0427449668391948,4,0.6666666666666666
C-31849,Active,Weybridge,45-59,English,Resident with family,4,2024-08-22,,903.09,2024,8,16,2,16,0,6,5094.37,849.0616666666666,630.75,936.33,111.08215417728746,6,1,0,0,0,0,0.0,50.24000000000001,0.9401739213884183,1.0368069627611867,0,0.0
C-31850,Active,Ash Hill,30-44,English,Resident with family,3,2024-01-23,,1069.32,2024,1,23,1,3,0,6,6563.64,1093.94,1016.17,1126.01,41.18402894326878,6,1,0,0,0,0,0.0,200.87000000000035,1.0230239778550854,1.0530150001870349,0,0.0
C-31851,Suspended,Northgate,45-59,English,Owner-occupier,5,2024-01-28,,1330.96,2024,1,23,2,17,0,6,7894.75,1315.7916666666667,1262.65,1385.53,49.446074633550666,6,1,0,0,0,0,0.0,83.62999999999988,0.9886034641662157,1.0410004808559234,0,0.0
C-31852,Active,Calder Central,30-44,Other,Owner-occupier,4,2024-08-21,,1292.34,2024,8,16,5,12,2,6,7313.79,1218.965,962.89,1286.05,126.42439222713308,6,1,0,0,0,0,0.0,0.0,0.943223145611836,0.9951328597737438,2,0.3333333333333333
C-31853,Closed,Northgate,18-29,English,Social tenancy,1,2022-05-22,2025-08,458.61,2022,5,43,1,9,0,2,962.63,481.315,479.3,483.33,2.849640328181767,2,1,0,0,0,0,0.0,45.40999999999997,1.0495082968099256,1.0539020082422974,0,0.0
C-31854,Suspended,Calder Central,75+,English,Social tenancy,1,2025-04-28,,549.43,2025,4,8,3,23,0,6,3326.2,554.3666666666667,527.43,581.83,19.067757777637805,6,1,0,0,0,0,0.0,59.86000000000024,1.008985069374928,1.0589702054856853,0,0.0
C-31855,Active,Ash Hill,60-74,English,Private tenancy,2,2022-12-28,,961.85,2022,12,36,1,13,1,6,5775.43,962.5716666666667,935.98,1010.23,29.41874260852537,6,1,0,0,0,0,0.0,73.25999999999999,1.0007502902392957,1.0502989031553776,2,0.3333333333333333
C-31856,Active,Northgate,30-44,English,No fixed abode,1,2025-05-26,,544.54,2025,5,7,0,10,2,6,3135.95,522.6583333333333,395.35,575.92,65.62369493305496,6,1,0,0,0,0,0.0,57.25,0.9598162363340311,1.0576266206339295,3,0.5
C-31857,Closed,Ash Hill,45-59,English,Social tenancy,1,2022-11-23,2025-12,528.44,2022,11,37,3,3,1,6,3183.3900000000003,530.565,510.72,556.05,16.336499931135794,6,1,0,0,0,0,0.0,42.919999999999845,1.0040212701536597,1.0522481265611987,1,0.16666666666666666
C-31858,Active,Ash Hill,75+,English,Resident with family,3,2022-08-09,,876.85,2022,8,40,2,13,0,6,4915.0599999999995,819.1766666666666,615.99,902.43,102.25037127886954,6,1,0,0,0,0,0.0,25.579999999999927,0.9342266826329094,1.029172606489137,0,0.0
C-31859,Active,Calder Central,60-74,English,Private tenancy,3,2023-08-15,,809.16,2023,8,28,4,18,2,6,4771.15,795.1916666666666,769.41,845.21,34.61231481231306,6,1,0,0,0,0,0.0,60.260000000000105,0.9827372419134246,1.0445523753027832,2,0.3333333333333333
C-31860,Active,Weybridge,45-59,Other,Social tenancy,1,2021-10-01,,714.48,2021,10,50,7,20,4,6,4286.88,714.48,714.48,714.48,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,1,0.16666666666666666
C-31861,Active,Weybridge,60-74,English,No fixed abode,2,2023-02-19,,914.65,2023,2,34,1,10,2,6,5443.4400000000005,907.2400000000001,861.37,955.73,32.19122861898877,6,1,0,0,0,0,0.0,55.500000000000114,0.9918985404252992,1.044913354835183,3,0.5
C-31862,Active,Northgate,75+,English,Social tenancy,3,2022-06-16,,1013.55,2022,6,42,0,4,0,6,6099.32,1016.5533333333333,959.35,1061.5,35.7193587101821,6,1,0,0,0,0,0.0,93.58000000000015,1.0029631822143292,1.0473089635439792,0,0.0
C-31863,Active,Calder Central,18-29,Spanish,Owner-occupier,4,2021-08-14,,1005.48,2021,8,52,0,11,2,6,5787.86,964.6433333333333,788.03,1035.76,90.63188041007795,6,1,0,0,0,0,0.0,54.669999999999845,0.9593858986089562,1.030114969964594,2,0.3333333333333333
C-31864,Active,Northgate,18-29,English,Social tenancy,4,2025-06-20,,944.92,2025,6,6,1,20,3,6,5433.29,905.5483333333333,896.58,920.49,9.122116896130343,6,1,0,0,0,0,0.0,0.0,0.9583333333333334,0.9741459594463023,2,0.3333333333333333
C-31865,Active,Ash Hill,18-29,Spanish,No fixed abode,2,2023-12-23,,698.13,2023,12,24,5,0,1,6,4152.76,692.1266666666667,659.16,737.24,28.793870644056643,6,1,0,0,0,0,0.0,51.48000000000002,0.9914008374753508,1.056021084898228,3,0.5
C-31866,Active,Ash Hill,45-59,English,Social tenancy,4,2021-07-03,,1398.51,2021,7,53,4,3,3,6,8391.06,1398.51,1398.51,1398.51,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,1,0.16666666666666666
C-31867,Active,Northgate,30-44,English,No fixed abode,3,2024-06-28,,864.48,2024,6,18,2,7,3,6,5161.1,860.1833333333334,751.84,910.37,60.950713750264356,6,1,0,0,0,0,0.0,121.4899999999999,0.9950297674131655,1.0530839348510086,1,0.16666666666666666
C-31868,Active,Ash Hill,45-59,English,Resident with family,1,2024-03-30,,524.41,2024,3,21,2,14,1,6,2996.96,499.49333333333334,396.74,551.75,53.27228159809438,6,1,0,0,0,0,0.0,27.340000000000032,0.9524862861755752,1.0521347800385195,0,0.0
C-31869,Closed,Weybridge,30-44,Other,Private tenancy,2,2022-04-18,2025-11,516.43,2022,4,44,5,4,2,5,2469.73,493.946,417.43,529.96,45.78401828149207,5,1,0,0,0,0,0.0,25.3900000000001,0.9564626377243771,1.0261990976511823,1,0.2
C-31870,Active,Northgate,60-74,English,Social tenancy,3,2021-08-26,,1227.27,2021,8,52,0,3,2,6,6969.75,1161.625,993.64,1289.54,107.90085259162692,6,1,0,0,0,0,0.0,77.3599999999999,0.9465113626178429,1.0507386312710325,0,0.0
C-31871,Suspended,Weybridge,60-74,English,Owner-occupier,4,2022-08-06,,1349.19,2022,8,40,2,8,0,6,7613.62,1268.9366666666667,1061.18,1407.87,144.61857787527387,6,1,0,0,0,0,0.0,92.8299999999997,0.9405173968578678,1.043492762324061,0,0.0
C-31872,Active,Weybridge,30-44,English,Resident with family,1,2023-09-02,,633.0,2023,9,27,2,11,0,6,3850.35,641.725,626.51,655.07,11.757269666040663,6,1,0,0,0,0,0.0,63.39999999999998,1.013783570300158,1.0348657187993682,0,0.0
C-31873,Active,Weybridge,45-59,Other,Private tenancy,1,2024-02-22,,616.6,2024,2,22,5,12,3,6,3509.42,584.9033333333333,451.3,651.35,69.90108659145912,6,1,0,0,0,0,0.0,37.89999999999998,0.9485944426424479,1.0563574440480052,1,0.16666666666666666
C-31874,Active,Weybridge,60-74,English,Owner-occupier,4,2022-06-25,,1257.11,2022,6,42,1,20,1,6,7273.4,1212.2333333333333,928.48,1318.77,148.16579978749033,6,1,0,0,0,0,0.0,154.69000000000028,0.964301718491885,1.0490490092354687,0,0.0
C-31875,Active,Ash Hill,75+,English,Social tenancy,4,2021-11-23,,1327.86,2021,11,49,0,10,0,6,7714.05,1285.675,1054.9,1387.3,139.07305659256937,6,1,0,0,0,0,0.0,173.90000000000055,0.9682308375883001,1.0447637552151583,0,0.0
C-31876,Active,Weybridge,45-59,English,Owner-occupier,1,2022-11-19,,718.89,2022,11,37,3,20,0,6,4261.78,710.2966666666666,682.96,748.79,27.183076107509727,6,1,0,0,0,0,0.0,44.48000000000002,0.9880463863270691,1.0415918986214858,0,0.0
C-31877,Active,Weybridge,45-59,Other,Owner-occupier,1,2024-05-05,,603.21,2024,5,19,5,22,3,6,3577.81,596.3016666666666,569.97,632.74,25.57559963454748,6,1,0,0,0,0,0.0,48.559999999999945,0.9885473826141254,1.0489547587075811,2,0.3333333333333333
C-31878,Active,Northgate,30-44,Spanish,Social tenancy,4,2025-08-24,,926.23,2025,8,4,3,4,1,6,5679.25,946.5416666666666,881.8,975.42,33.57525303950319,6,1,0,0,0,0,0.0,166.29999999999984,1.0219293983855702,1.053107759411809,2,0.3333333333333333
C-31879,Active,Ash Hill,60-74,English,Resident with family,5,2023-12-14,,1604.49,2023,12,24,0,19,0,6,9594.73,1599.1216666666667,1556.41,1699.7,62.181936096157926,6,1,0,0,0,0,0.0,145.1400000000001,0.9966541808715957,1.0593397278886125,0,0.0
C-31880,Active,Calder Central,60-74,English,No fixed abode,6,2021-08-08,,1335.1,2021,8,52,0,13,0,6,7442.52,1240.42,955.13,1374.24,178.7736227747259,6,1,0,0,0,0,0.0,84.77000000000021,0.9290839637480338,1.0293161560931767,0,0.0
C-31881,Active,Weybridge,30-44,English,Owner-occupier,2,2023-12-07,,928.38,2023,12,24,3,19,2,6,5570.28,928.38,928.38,928.38,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,3,0.5
C-31882,Active,Northgate,60-74,English,Resident with family,4,2023-07-03,,1192.18,2023,7,29,3,8,0,6,6965.86,1160.9766666666667,1092.16,1254.99,61.89887968830027,6,1,0,0,0,0,0.0,88.95999999999981,0.973826659285231,1.0526849972319616,0,0.0
C-31883,Active,Calder Central,18-29,English,Social tenancy,4,2024-03-08,,1260.31,2024,3,21,2,22,3,6,7083.55,1180.5916666666667,1014.67,1238.43,82.52419000915238,6,1,0,0,0,0,0.0,0.0,0.9367470437167577,0.9826391919448391,2,0.3333333333333333
C-31884,Active,Northgate,75+,English,Social tenancy,3,2024-06-28,,1073.97,2024,6,18,1,18,0,6,6324.99,1054.165,1009.54,1097.56,35.874438114066656,6,1,0,0,0,0,0.0,42.09999999999991,0.9815590752069424,1.0219652318034953,0,0.0
C-31885,Active,Calder Central,60-74,English,Social tenancy,4,2025-05-13,,1416.07,2025,5,7,1,9,0,6,8084.98,1347.4966666666667,1146.26,1476.41,109.8317833173379,6,1,0,0,0,0,0.0,60.340000000000146,0.9515748986043534,1.0426108878798366,0,0.0
C-31886,Active,Ash Hill,45-59,English,No fixed abode,3,2021-02-12,,1133.85,2021,2,58,0,23,1,6,6194.59,1032.4316666666666,903.71,1114.68,92.9218050656931,6,1,0,0,0,0,0.0,0.0,0.9105540121415238,0.9830930017198043,1,0.16666666666666666
C-31887,Active,Weybridge,45-59,English,Resident with family,2,2021-04-11,,536.22,2021,4,56,5,9,0,6,3146.5,524.4166666666666,419.14,566.53,55.62697786745804,6,1,0,0,0,0,0.0,74.95999999999992,0.9779878905424391,1.056525306777069,0,0.0
C-31888,Active,Weybridge,75+,Spanish,Private tenancy,4,2025-02-02,,1148.71,2025,2,10,4,13,2,6,6955.6900000000005,1159.2816666666668,1083.07,1208.91,51.14119999243928,6,1,0,0,0,0,0.0,161.71000000000004,1.0092030770748637,1.0524066126350429,1,0.16666666666666666
C-31889,Active,Northgate,45-59,English,Resident with family,4,2023-07-27,,1409.59,2023,7,29,5,17,1,6,8457.539999999999,1409.59,1409.59,1409.59,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,3,0.5
C-31890,Active,Weybridge,30-44,Other,Owner-occupier,3,2022-09-13,,857.75,2022,9,39,4,6,5,6,4652.17,775.3616666666667,637.93,885.78,98.69172638406253,6,1,0,0,0,0,0.0,46.389999999999986,0.9039483143884194,1.0326785193821044,2,0.3333333333333333
C-31891,Active,Calder Central,30-44,English,No fixed abode,1,2024-06-29,,440.33,2024,6,18,0,17,2,6,2609.21,434.86833333333334,418.13,459.69,14.280139238350113,6,1,0,0,0,0,0.0,19.360000000000014,0.9875964238942005,1.0439670247314514,2,0.3333333333333333
C-31892,Active,Ash Hill,60-74,Other,Resident with family,1,2023-04-23,,767.02,2023,4,32,7,5,1,6,4376.54,729.4233333333333,561.48,797.17,86.59942186104168,6,1,0,0,0,0,0.0,48.14999999999998,0.9509834597967893,1.0393079711089672,2,0.3333333333333333
C-31893,Closed,Ash Hill,60-74,English,Resident with family,1,2022-12-25,2025-09,420.48,2022,12,36,0,21,1,3,1262.01,420.67,402.47,435.11,16.64168260723656,3,1,0,0,0,0,0.0,18.579999999999984,1.0004518645357685,1.0347935692541856,0,0.0
C-31894,Active,Calder Central,45-59,English,Resident with family,3,2022-08-24,,739.94,2022,8,40,2,12,2,6,4533.77,755.6283333333334,708.73,780.48,24.57992141294735,6,1,0,0,0,0,0.0,125.3399999999998,1.0212021695452782,1.0547882260723842,0,0.0
C-31895,Active,Northgate,45-59,English,Resident with family,1,2023-06-04,,644.87,2023,6,30,2,12,1,6,3833.58,638.93,621.44,674.73,20.312452338405613,6,1,0,0,0,0,0.0,35.360000000000014,0.9907888411617846,1.0463039062136554,0,0.0
C-31896,Active,Weybridge,45-59,English,No fixed abode,3,2025-07-23,,833.39,2025,7,5,0,10,3,6,4867.27,811.2116666666667,788.52,861.91,26.47288379959134,6,1,0,0,0,0,0.0,28.519999999999982,0.9733878096289453,1.034221672926241,2,0.3333333333333333
C-31897,Active,Calder Central,30-44,Other,No fixed abode,2,2021-01-03,,741.98,2021,1,59,5,17,1,6,4279.17,713.195,504.1,770.21,103.09597465468767,6,1,0,0,0,0,0.0,70.21999999999991,0.9612051537777299,1.0380468476239253,2,0.3333333333333333
C-31898,Active,Weybridge,60-74,English,Owner-occupier,1,2021-12-27,,521.74,2021,12,48,1,23,1,6,3008.1800000000003,501.3633333333334,357.97,543.9,70.7081060888118,6,1,0,0,0,0,0.0,41.50999999999999,0.9609447873142433,1.0424732625445623,3,0.5
C-31899,Active,Calder Central,45-59,English,Social tenancy,1,2022-07-20,,678.92,2022,7,41,2,12,1,6,3819.1000000000004,636.5166666666668,545.69,712.16,59.317060502579395,6,1,0,0,0,0,0.0,33.24000000000001,0.9375429603880674,1.048960113120839,1,0.16666666666666666
C-31900,Active,Ash Hill,60-74,English,Resident with family,1,2025-03-31,,719.47,2025,3,9,0,0,1,6,4223.37,703.895,677.68,743.05,27.589162183727115,6,1,0,0,0,0,0.0,37.819999999999936,0.9783521203107842,1.0327741253978622,2,0.3333333333333333
C-31901,Active,Calder Central,45-59,Other,No fixed abode,1,2023-07-18,,483.74,2023,7,29,5,4,1,6,2907.91,484.65166666666664,463.03,512.48,16.41855464609071,6,1,0,0,0,0,0.0,36.42999999999995,1.0018846212152532,1.0594120808698888,1,0.16666666666666666
C-31902,Active,Calder Central,45-59,English,No fixed abode,1,2022-02-16,,531.34,2022,2,46,2,16,0,6,2869.31,478.2183333333333,401.07,540.72,60.01540416148731,6,1,0,0,0,0,0.0,9.379999999999995,0.9000232117539303,1.0176534798810555,0,0.0
C-31903,Active,Calder Central,30-44,English,Resident with family,2,2024-09-04,,973.98,2024,9,15,3,14,2,6,5833.73,972.2883333333333,939.17,1028.53,35.48096752720625,6,1,0,0,0,0,0.0,82.49999999999989,0.9982631402424417,1.0560073102117087,3,0.5
C-31904,Active,Calder Central,45-59,English,Resident with family,2,2021-06-06,,904.31,2021,6,54,3,14,1,6,5343.66,890.61,859.21,925.29,26.349075885123543,6,1,0,0,0,0,0.0,32.97000000000003,0.9848503278742909,1.0232000088465238,0,0.0
C-31905,Active,Calder Central,75+,English,Private tenancy,2,2021-01-03,,955.39,2021,1,59,2,3,1,6,5803.87,967.3116666666666,908.04,1008.94,40.088985727586916,6,1,0,0,0,0,0.0,137.35000000000014,1.0124783247330063,1.0560504087336062,3,0.5
C-31906,Active,Northgate,75+,English,Private tenancy,2,2024-05-22,,920.52,2024,5,19,2,4,0,6,5430.07,905.0116666666667,763.48,960.92,73.69366876921426,6,1,0,0,0,0,0.0,93.74000000000001,0.9831526383638233,1.0438882370833875,0,0.0
C-31907,Active,Calder Central,30-44,English,Owner-occupier,3,2023-02-08,,854.0,2023,2,34,2,12,2,6,5175.76,862.6266666666667,824.6,886.12,22.7411096181929,6,1,0,0,0,0,0.0,83.75,1.0101014832162374,1.0376112412177987,0,0.0
C-31908,Closed,Northgate,45-59,English,Private tenancy,2,2021-10-15,2025-08,650.09,2021,10,50,2,19,1,2,1285.3400000000001,642.6700000000001,612.13,673.21,43.190082194874314,2,1,0,0,0,0,0.0,23.120000000000005,0.9885861957575105,1.0355643064806412,1,0.5
C-31909,Active,Weybridge,75+,English,Private tenancy,5,2022-10-11,,1611.83,2022,10,38,2,3,1,6,9326.16,1554.36,1215.09,1697.22,177.430636137055,6,1,0,0,0,0,0.0,162.97000000000025,0.9643448750798781,1.0529770509296887,2,0.3333333333333333
C-31910,Active,Weybridge,75+,English,Social tenancy,4,2025-06-11,,1407.84,2025,6,6,3,9,0,6,8250.23,1375.0383333333332,1114.66,1472.3,133.64284139701107,6,1,0,0,0,0,0.0,152.5300000000002,0.9767007140962988,1.0457864530060235,0,0.0
C-31911,Active,Northgate,75+,English,Resident with family,1,2023-08-02,,727.33,2023,8,28,4,12,0,6,4384.389999999999,730.7316666666666,690.05,769.47,29.552298331376335,6,1,0,0,0,0,0.0,81.61999999999978,1.004676923358952,1.0579379373874307,0,0.0
